345,"Mehmadabad(Veg ,market)",16,
346,Modasa(Tintoi),16,
347,Valod(Buhari),16,
348,Prantij(Salala),16,
349,Halvad,16,
350,Jetpur-Pavi,16,
351,Ahmedabad(Flower Market Jamalpur),16,
352,Ahmedabad(Manekchowk),16,
353,Davgadbaria(Piplod),16,
354,Mehsana(Jornang),16,
355,Mehsana(Mehsana Veg),16,
356,Deesa(Deesa Veg Yard),16,
357,Botad(Haddad),16,
358,Jepur Pavi(Chackak),16,
359,Nagpur,1,
360,Mumbai,1,
361,Narela,37,
362,Bangalore,31,
363,Fazilka,10,
364,Jagraon,10,
365,Thiruvananthapuram,33,
366,Mahuva(Station Road),16,
367,Samana,10,
368,Khanna,10,
369,Patiala,10,
370,Kotkapura,10,
371,"Binny Mill (F&V), Bangalore",31,
372,Villupuram,32,
373,Vengeri(Kozhikode),33,
374,Kota,2,
375,Jodhpur (Grain)(Mandor),2,
376,Jodhpur(F&V)(Bhadwasia),2,
377,Sangli,1,
378,Mysore (Bandipalya),31,
379,Moovattupuzha,33,
380,Khammam,29,
381,Byadagi,31,
382,Belgaum,31,
383,Davangere,31,
384,Dharwar,31,
385,Harihara,31,
386,Kangra,7,
387,Fatehabad,6,
388,Adampur,6,
389,Hissar,6,
390,Narwana,6,
391,Kaithal,6,
392,Tarori,6,
393,Asandh,6,
394,Pehowa,6,
395,Thanesar,6,
396,Iamailabad,6,
397,Sirsa,6,
398,kalanwali,6,
399,Dabwali,6,
400,Yamuna Nagar,6,
401,Panipat,6,
402,Bhiwani,6,
403,Sonepat,6,
404,Rohtak,6,
405,Jhajjar,6,
406,Rewari,6,
407,Gurgaon,6,
408,Jind,6,
409,Palwal,6,
410,Tohana,6,
411,Gohana,6,
412,Ambala Cantt.,6,
413,Ch. Dadri,6,
414,Ballabhgarh,6,
415,Sohna,6,
416,Mohindergarh,6,
417,Raipur Rai,6,
418,Barwala,6,
419,Barara,6,
420,Mullana,6,
421,Naneola,6,
422,Naraingarh,6,
423,Shahzadpur,6,
424,Jagadhri,6,
425,Chhachrauli,6,
426,Mustafabad,6,
427,Sadhaura,6,
428,Radaur,6,
429,Loharu,6,
430,Tosham,6,
431,Hassanpur,6,
432,Hathin,6,
433,Pataudi,6,
434,Taura,6,
435,Uklana,6,
436,Narnaund,6,
437,Bhattu Kalan,6,
438,Bhuna,6,
439,Ratia,6,
440,Jullana,6,
441,Pillukhera,6,
442,Uchana,6,
443,Dhand,6,
444,Gharaunda,6,
445,Indri,6,
446,Kunjpura,6,
447,Nissing,6,
448,Madlauda,6,
449,Samalkha,6,
450,Pipli,6,
451,Khanina,6,
452,Meham,6,
453,Erode,32,
454,Ding,6,
455,Rania,6,
456,Ganaur,6,
457,Gingee,32,
458,Amarawati,1,
459,Pandua,21,
460,Kullu,7,
461,Solan,7,
462,Una,7,
463,Bilaspur,7,
464,Dhanotu (Mandi),7,
465,Hamirpur,7,
466,Palampur,7,
467,Bhuntar,7,
468,Shimla and Kinnaur(Rampur),7,
469,Hamirpur(Nadaun),7,
470,Mandi(Mandi),7,
471,Kangra(Baijnath),7,
472,Kangra(Jassour),7,
473,Santoshgarh,7,
474,Narwal Jammu (F&V),38,
475,Rajouri (F&V),38,
476,Jammu (Grain Mandi),38,
477,Samba,38,
478,Kathua,38,
479,Reasi,38,
480,Dhanbad,19,
481,Dumka,19,
482,Jamshedpur,19,
483,Hazaribagh,19,
484,Ranchi,19,
485,Giridih,19,
486,Gadhwah,19,
487,Bokaro (Chas),19,
488,Gumla,19,
489,Koderma,19,
490,Chaibasa,19,
491,Ramgarh,19,
492,Bermo,19,
493,Lohardaga,19,
494,Simdega,19,
495,Chakulia,19,
496,Pakur,19,
497,Godda,19,
498,Madhupur,19,
499,Khunti,19,
500,Jamtara,19,
501,Saraikela,19,
502,Bellary,31,
503,Bidar,31,
504,Bijapur,31,
505,Haveri,31,
506,Ranebennur,31,
507,Gangavathi,31,
508,Kolar,31,
509,Koppal,31,
510,K.R.Nagar,31,
511,Raichur,31,
512,Sindhanur,31,
513,Piriya Pattana,31,
514,Harappana Halli,31,
515,Honnali,31,
516,Shikaripura,31,
517,Pavagada,31,
518,Doddaballa Pur,31,
519,Malur,31,
520,Srinivasapur,31,
521,Gowribidanoor,31,
522,Hosadurga,31,
523,Hunsur,31,
524,Karkala,31,
525,T. Narasipura,31,
526,Gundlupet,31,
527,Kollegal,31,
528,K.R. Pet,31,
529,Nagamangala,31,
530,Channarayapatna,31,
531,Sakaleshpura,31,
532,Tarikere,31,
533,Annigeri,31,
534,Rona,31,
535,Kalagategi,31,
536,Hanagal,31,
537,Basava Kalayana,31,
538,Bagalakot,31,
539,Badami,31,
540,Hungund,31,
541,Jamakhandi,31,
542,Mhalingapur,31,
543,Channapatana,31,
544,Kanakapura,31,
545,Bailahongal,31,
546,Gokak,31,
547,Nippani,31,
